WigleWifi-1.4,appRelease=2.25,model=ONEPLUS A3003,release=7.1.1,device=OnePlus3T,display=ONEPLUS A3003_28_171012,board=QC_Reference_Phone,brand=OnePlus,,,
42501_13111_496642,Partner,UNKNOWN;il,27/10/2017 16:19,0,-113,32.16732278,34.80736423,24,6.06799984,GSM
94:f6:65:5b:b2:28,Efrat Networks MM,[WPA2-PSK-CCMP][ESS],27/10/2017 16:19,5,-84,32.16746832,34.80697634,26,6.06799984,WIFI
cc:b2:55:e8:4c:e6,INGENEO,[WPA2-PSK-CCMP+TKIP][ESS],27/10/2017 16:19,6,-90,32.16751585,34.80685138,26,4.550999641,WIFI
00:02:6f:bb:fd:ac,BlueSnap-Guest-2.4GHz,[WPA2-PSK-CCMP][ESS],27/10/2017 16:19,1,-74,32.16759766,34.80661675,27,4.550999641,WIFI
18:1e:78:86:00:63,HOTFiber-2017,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],27/10/2017 16:19,1,-72,32.16759766,34.80661675,27,4.550999641,WIFI
08:6a:0a:37:66:66,HOTFiber-2017,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],27/10/2017 16:19,1,-77,32.16759766,34.80661675,27,4.550999641,WIFI
d0:17:c2:60:e7:38,ASUS,[WPA2-PSK-CCMP][WPS][ESS],27/10/2017 16:19,3,-79,32.16759766,34.80661675,27,4.550999641,WIFI
14:ae:db:3d:b1:55,EL5,[WPA2-PSK-CCMP][ESS],27/10/2017 16:19,48,-91,32.16759766,34.80661675,27,4.550999641,WIFI
d8:fe:e3:03:c7:b1,BENY PUR,[WPA2-PSK-CCMP][ESS],27/10/2017 16:19,6,-89,32.16759766,34.80661675,27,4.550999641,WIFI
fa:8f:ca:93:a5:64,,[ESS],27/10/2017 16:19,6,-87,32.16759766,34.80661675,27,4.550999641,WIFI
5a:fe:e3:03:c7:b3,506679780,[ESS],27/10/2017 16:19,6,-88,32.16759766,34.80661675,27,4.550999641,WIFI
30:b5:c2:bd:52:40,Rabia,[WPA2-PSK-CCMP][WPS][ESS],27/10/2017 16:19,6,-80,32.16759766,34.80661675,27,4.550999641,WIFI
a0:ab:1b:62:a7:bc,Home.,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],27/10/2017 16:19,1,-84,32.16759766,34.80661675,27,4.550999641,WIFI
c0:ac:54:f5:e9:c8,NIZZA333,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],27/10/2017 16:19,11,-85,32.16759766,34.80661675,27,4.550999641,WIFI
74:da:38:cc:d8:80,Vexlerar_2EX,[WPA2-PSK-CCMP-preauth][WPS][ESS],27/10/2017 16:19,9,-87,32.16759766,34.80661675,27,4.550999641,WIFI
90:6c:ac:f3:6a:69,Rainbow Medical,[WPA2-PSK-CCMP-preauth][ESS],27/10/2017 16:19,5,-88,32.16759766,34.80661675,27,4.550999641,WIFI
a2:6c:ac:f3:6a:69,Rainbow Guest,[WPA2-PSK-CCMP-preauth][ESS],27/10/2017 16:19,5,-90,32.16759766,34.80661675,27,4.550999641,WIFI
c4:e9:84:27:0c:aa,IDO,[WPA2-PSK-CCMP][WPS][ESS],27/10/2017 16:19,11,-95,32.16759766,34.80661675,27,4.550999641,WIFI
20:0c:c8:10:c8:11,Heifes,[WPA2-PSK-CCMP][WPS][ESS],27/10/2017 16:19,1,-91,32.16759766,34.80661675,27,4.550999641,WIFI
fc:3f:db:f1:00:fb,HP-Print-FB-Officejet Pro 8610,[ESS],27/10/2017 16:19,6,-89,32.16759766,34.80661675,27,4.550999641,WIFI
72:0c:c8:10:c8:12,Bezeq Free D02536,[ESS],27/10/2017 16:19,1,-90,32.16759766,34.80661675,27,4.550999641,WIFI
74:da:38:50:ce:4c,edimax_repeater,[WPA2-PSK-CCMP][ESS],27/10/2017 16:19,2,-79,32.16773843,34.80626298,31,4.550999641,WIFI
94:f6:65:1b:b2:28,Guest Neetwork MM,[WPA2-PSK-CCMP][ESS],27/10/2017 16:19,5,-78,32.16773843,34.80626298,31,4.550999641,WIFI
74:da:38:a9:0c:43,Annatel_3372.5,[WPA2-PSK-CCMP][WPS][ESS],27/10/2017 16:19,44,-92,32.16773843,34.80626298,31,4.550999641,WIFI
b0:89:00:d8:86:e5,Partner-4G-86E5,[WPA2-PSK-CCMP][ESS],27/10/2017 16:19,10,-91,32.16773843,34.80626298,31,4.550999641,WIFI
42501_13111_496642,Partner,UNKNOWN;il,27/10/2017 16:19,0,-113,32.16773843,34.80626298,31,4.550999641,GSM
74:da:38:a9:0c:3e,Annatel_3372,[WPA2-PSK-CCMP][WPS][ESS],27/10/2017 16:19,2,-79,32.16779112,34.80616419,32,4.550999641,WIFI
e2:91:f5:b6:ec:a8,shor_Ext,[WPA2-PSK-CCMP][WPS][ESS],27/10/2017 16:19,11,-88,32.16779112,34.80616419,32,4.550999641,WIFI
4c:60:de:4c:5d:44,ZVIN,[WPA2-PSK-CCMP][WPS][ESS],27/10/2017 16:19,11,-93,32.16779112,34.80616419,32,4.550999641,WIFI
c0:ff:d4:d1:e3:20,ApartmentD,[WPA2-PSK-CCMP][ESS],27/10/2017 16:19,11,-93,32.16779112,34.80616419,32,4.550999641,WIFI
74:da:38:a9:0c:43,Annatel_3372.5,[WPA2-PSK-CCMP][WPS][ESS],27/10/2017 16:19,44,-86,32.16780373,34.80615479,33,4.550999641,WIFI
2c:5d:93:11:60:b8,P-HOME,[WPA-PSK-CCMP][ESS],27/10/2017 16:19,12,-82,32.16780373,34.80615479,33,4.550999641,WIFI
14:ae:db:53:0c:2d,Home,[WPA2-PSK-CCMP][ESS],27/10/2017 16:19,6,-79,32.16794511,34.80590359,35,4.550999641,WIFI
94:57:a5:4d:eb:8b,DIRECT-52-HP DeskJet 3830 series,[WPA2-PSK-CCMP][WPS][ESS],27/10/2017 16:19,6,-92,32.16794511,34.80590359,35,4.550999641,WIFI
6c:b0:ce:33:a4:d5,hagit_2.4,[WPA2-PSK-CCMP][WPS][ESS],27/10/2017 16:19,1,-86,32.16799504,34.80557036,36,4.550999641,WIFI
90:8d:78:50:6a:12,gabriel,[WPA2-PSK-CCMP][ESS],27/10/2017 16:19,11,-90,32.16799504,34.80557036,36,4.550999641,WIFI
62:8d:78:50:6a:13,BezeqFree,[WPA2-PSK-CCMP][ESS],27/10/2017 16:19,11,-94,32.16799504,34.80557036,36,4.550999641,WIFI
5a:b0:ce:33:a4:d6,Bezeq Free,[ESS],27/10/2017 16:19,1,-82,32.16799504,34.80557036,36,4.550999641,WIFI
74:da:38:a9:0c:3e,Annatel_3372,[WPA2-PSK-CCMP][WPS][ESS],27/10/2017 16:19,2,-78,32.16805121,34.80516057,35,4.550999641,WIFI
e2:91:f5:b6:ec:a8,shor_Ext,[WPA2-PSK-CCMP][WPS][ESS],27/10/2017 16:19,11,-89,32.16805121,34.80516057,35,4.550999641,WIFI
b0:89:00:d8:86:e5,Partner-4G-86E5,[WPA2-PSK-CCMP][ESS],27/10/2017 16:19,10,-88,32.16805121,34.80516057,35,4.550999641,WIFI
42501_13111_496642,Partner,UNKNOWN;il,27/10/2017 16:19,0,-113,32.16805121,34.80516057,35,4.550999641,GSM
74:da:38:a9:0c:43,Annatel_3372.5,[WPA2-PSK-CCMP][WPS][ESS],27/10/2017 16:19,44,-86,32.16806778,34.80502255,34,4.550999641,WIFI
2c:5d:93:11:60:b8,P-HOME,[WPA-PSK-CCMP][ESS],27/10/2017 16:19,12,-82,32.16806778,34.80502255,34,4.550999641,WIFI
14:ae:db:53:0c:2d,Home,[WPA2-PSK-CCMP][ESS],27/10/2017 16:19,6,-83,32.16808034,34.80487698,35,4.550999641,WIFI
94:57:a5:4d:eb:8b,DIRECT-52-HP DeskJet 3830 series,[WPA2-PSK-CCMP][WPS][ESS],27/10/2017 16:19,6,-94,32.16808034,34.80487698,35,4.550999641,WIFI
6c:b0:ce:33:a4:d5,hagit_2.4,[WPA2-PSK-CCMP][WPS][ESS],27/10/2017 16:19,1,-86,32.16814986,34.80417714,36,4.550999641,WIFI
90:8d:78:50:6a:12,gabriel,[WPA2-PSK-CCMP][ESS],27/10/2017 16:19,11,-90,32.16814986,34.80417714,36,4.550999641,WIFI
62:8d:78:50:6a:13,BezeqFree,[WPA2-PSK-CCMP][ESS],27/10/2017 16:19,11,-94,32.16814986,34.80417714,36,4.550999641,WIFI
5a:b0:ce:33:a4:d6,Bezeq Free,[ESS],27/10/2017 16:19,1,-82,32.16814986,34.80417714,36,4.550999641,WIFI
c0:ac:54:f7:82:21,irit,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],27/10/2017 16:19,11,-79,32.16814986,34.80417714,36,4.550999641,WIFI
14:ae:db:cb:6d:45,BEZEQINT-6D41,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],27/10/2017 16:19,1,-83,32.16814986,34.80417714,36,4.550999641,WIFI
14:ae:db:b0:41:25,Tamara,[WPA2-PSK-CCMP][ESS],27/10/2017 16:19,11,-86,32.16814986,34.80417714,36,4.550999641,WIFI
8a:1b:5e:83:d7:c2,TP-LINK_UKTVWATCH_EXT,[WPA2-PSK-CCMP][WPS][ESS],27/10/2017 16:19,8,-92,32.16814986,34.80417714,36,4.550999641,WIFI
c0:ac:54:f8:b3:93,zina 1932,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],27/10/2017 16:19,11,-88,32.16814986,34.80417714,36,4.550999641,WIFI
dc:4a:3e:be:0a:36,HP-Print-36-Officejet Pro 6830,[WPA2-PSK-CCMP][ESS],27/10/2017 16:19,11,-85,32.16814986,34.80417714,36,4.550999641,WIFI
c4:a8:1d:13:61:b5,Grosman_sec,[WPA-PSK-CCMP+TKIP][ESS],27/10/2017 16:19,1,-89,32.16814986,34.80417714,36,4.550999641,WIFI
c0:c1:c0:ce:4d:06,ida,[WPA-PSK-TKIP][ESS],27/10/2017 16:19,11,-90,32.16814986,34.80417714,36,4.550999641,WIFI
74:da:38:a9:0c:3e,Annatel_3372,[WPA2-PSK-CCMP][WPS][ESS],27/10/2017 16:19,2,-78,32.16816816,34.80404964,36,4.550999641,WIFI
e2:91:f5:b6:ec:a8,shor_Ext,[WPA2-PSK-CCMP][WPS][ESS],27/10/2017 16:19,11,-89,32.16816816,34.80404964,36,4.550999641,WIFI
b0:89:00:d8:86:e5,Partner-4G-86E5,[WPA2-PSK-CCMP][ESS],27/10/2017 16:19,10,-88,32.16816816,34.80404964,36,4.550999641,WIFI
42501_13111_496641,Partner,UNKNOWN;il,27/10/2017 16:19,0,-113,32.16816816,34.80404964,36,4.550999641,GSM
14:ae:db:b2:8e:75,Biana_n,[WPA2-PSK-CCMP][ESS],27/10/2017 16:19,11,-74,32.16818308,34.8039369,36,4.550999641,WIFI
d0:d4:12:68:0a:0a,netbo1,[WPA2-PSK-CCMP][ESS],27/10/2017 16:19,11,-79,32.16818308,34.8039369,36,4.550999641,WIFI
c4:12:f5:fd:d1:94,klara-012,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],27/10/2017 16:19,2,-89,32.16818308,34.8039369,36,4.550999641,WIFI
14:ae:db:53:0c:2d,Home,[WPA2-PSK-CCMP][ESS],27/10/2017 16:19,6,-83,32.16819679,34.80383979,37,4.550999641,WIFI
70:5a:0f:a2:3f:61,DIRECT-06-HP OfficeJet Pro 8710,[WPA2-PSK-CCMP][WPS][ESS],27/10/2017 16:20,6,-81,32.1682325,34.80357613,36,4.550999641,WIFI
c0:ac:54:f6:c5:4b,HOT123,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],27/10/2017 16:20,1,-82,32.1682325,34.80357613,36,4.550999641,WIFI
a0:ab:1b:62:76:ac,anna2.4,[WPA2-PSK-CCMP][ESS],27/10/2017 16:20,2,-90,32.1682325,34.80357613,36,4.550999641,WIFI
82:2a:a8:18:13:88,Student,[WPA2-PSK-CCMP][ESS],27/10/2017 16:20,11,-90,32.16822677,34.803571,37,4.550999641,WIFI
7c:03:4c:fe:ba:1b,HOTBOX,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],27/10/2017 16:20,1,-84,32.1682422,34.80343427,36,4.550999641,WIFI
6a:12:f5:84:50:41,BezeqFree,[WPA2-PSK-CCMP][ESS],27/10/2017 16:20,8,-85,32.1682422,34.80343427,36,4.550999641,WIFI
c4:12:f5:84:50:40,opus7,[WPA2-PSK-CCMP][ESS],27/10/2017 16:20,8,-85,32.1682422,34.80343427,36,4.550999641,WIFI
70:62:b8:31:1d:80,tania_2.4,[WPA2-PSK-CCMP][ESS],27/10/2017 16:20,11,-92,32.1682422,34.80343427,36,4.550999641,WIFI
08:97:58:33:74:72,NIPPON_8102,[WPA-PSK-CCMP][WPS][ESS],27/10/2017 16:20,2,-83,32.16824759,34.80336196,37,4.550999641,WIFI
48:ee:0c:3a:19:c7,bz46564990,[WPA2-PSK-CCMP][ESS],27/10/2017 16:20,10,-91,32.16824759,34.80336196,37,4.550999641,WIFI
50:c7:bf:7d:66:22,Consm,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],27/10/2017 16:20,5,-94,32.16824759,34.80336196,37,4.550999641,WIFI
a4:2b:8c:98:db:d2,vue sur mer_2.4,[WPA2-PSK-CCMP][WPS][ESS],27/10/2017 16:20,1,-90,32.16824759,34.80336196,37,4.550999641,WIFI
42501_13111_496641,Partner,UNKNOWN;il,27/10/2017 16:20,0,-113,32.16825954,34.80299871,36,4.550999641,GSM
d0:d4:12:68:0a:0a,netbo1,[WPA2-PSK-CCMP][ESS],27/10/2017 16:20,11,-86,32.16826436,34.80292121,35,4.550999641,WIFI
c4:12:f5:fd:d1:94,klara-012,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],27/10/2017 16:20,2,-86,32.16826436,34.80292121,35,4.550999641,WIFI
14:ae:db:b2:8e:75,Biana_n,[WPA2-PSK-CCMP][ESS],27/10/2017 16:20,11,-85,32.16826436,34.80292121,35,4.550999641,WIFI
6c:b0:ce:33:a4:d6,hagit_5,[WPA2-PSK-CCMP][WPS][ESS],27/10/2017 16:20,40,-83,32.16828018,34.80265279,34,4.550999641,WIFI
46:d9:e7:03:ff:09,smadarwifi,[WPA2-PSK-CCMP][ESS],27/10/2017 16:20,48,-86,32.16828018,34.80265279,34,4.550999641,WIFI
6c:b0:ce:33:a4:d5,hagit_2.4,[WPA2-PSK-CCMP][WPS][ESS],27/10/2017 16:20,1,-79,32.16828018,34.80265279,34,4.550999641,WIFI
46:d9:e7:04:ff:09,Student,[WPA2-PSK-CCMP][ESS],27/10/2017 16:20,6,-79,32.16828018,34.80265279,34,4.550999641,WIFI
56:d9:e7:03:ff:09,Student,[WPA2-PSK-CCMP][ESS],27/10/2017 16:20,48,-87,32.16828018,34.80265279,34,4.550999641,WIFI
ec:22:80:b3:2e:10,770,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],27/10/2017 16:20,6,-80,32.16828018,34.80265279,34,4.550999641,WIFI
14:ae:db:b1:ac:0d,770,[WPA2-PSK-CCMP][ESS],27/10/2017 16:20,11,-82,32.16828018,34.80265279,34,4.550999641,WIFI
44:d9:e7:04:ff:09,smadarwifi,[WPA2-PSK-CCMP][ESS],27/10/2017 16:20,6,-82,32.16828018,34.80265279,34,4.550999641,WIFI
46:d9:e7:04:ff:83,Student,[WPA2-PSK-CCMP][ESS],27/10/2017 16:20,11,-82,32.16828018,34.80265279,34,4.550999641,WIFI
06:ae:db:b1:ac:0d,BezeqFree,[WPA2-PSK-CCMP][ESS],27/10/2017 16:20,11,-84,32.16828018,34.80265279,34,4.550999641,WIFI
00:1b:9e:7a:43:13,dserota,[WPA2-PSK-CCMP][ESS],27/10/2017 16:20,6,-84,32.16828018,34.80265279,34,4.550999641,WIFI
3c:1e:04:04:4f:91,hertzlia,[WPA2-PSK-CCMP][ESS],27/10/2017 16:20,11,-85,32.16828018,34.80265279,34,4.550999641,WIFI
e8:fc:af:92:b9:87,elneuron,[WPA2-PSK-CCMP][WPS][ESS],27/10/2017 16:20,1,-86,32.16828018,34.80265279,34,4.550999641,WIFI
28:80:23:cf:e9:c4,HP-Print-C4-Officejet Pro 6830,[WPA2-PSK-CCMP][ESS],27/10/2017 16:20,6,-87,32.16828018,34.80265279,34,4.550999641,WIFI
fc:b4:e6:d2:9a:39,HOTBOX-9A33,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],27/10/2017 16:20,1,-94,32.16828018,34.80265279,34,4.550999641,WIFI
5a:b0:ce:33:a4:d6,Bezeq Free,[ESS],27/10/2017 16:20,1,-75,32.16828018,34.80265279,34,4.550999641,WIFI
c0:ac:54:f6:c5:4b,HOT123,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],27/10/2017 16:20,1,-86,32.16828953,34.80256887,33,4.550999641,WIFI
a0:ab:1b:62:76:ac,anna2.4,[WPA2-PSK-CCMP][ESS],27/10/2017 16:20,2,-93,32.16828953,34.80256887,33,4.550999641,WIFI
82:2a:a8:18:13:88,Student,[WPA2-PSK-CCMP][ESS],27/10/2017 16:20,11,-87,32.16828953,34.80256887,33,4.550999641,WIFI
7c:03:4c:fe:ba:1b,HOTBOX,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],27/10/2017 16:20,1,-84,32.16830652,34.80238766,33,4.550999641,WIFI
6a:12:f5:84:50:41,BezeqFree,[WPA2-PSK-CCMP][ESS],27/10/2017 16:20,8,-85,32.16830652,34.80238766,33,4.550999641,WIFI
c4:12:f5:84:50:40,opus7,[WPA2-PSK-CCMP][ESS],27/10/2017 16:20,8,-84,32.16830652,34.80238766,33,4.550999641,WIFI
70:62:b8:31:1d:80,tania_2.4,[WPA2-PSK-CCMP][ESS],27/10/2017 16:20,11,-92,32.16830652,34.80238766,33,4.550999641,WIFI
08:97:58:33:74:72,NIPPON_8102,[WPA-PSK-CCMP][WPS][ESS],27/10/2017 16:20,2,-83,32.16831806,34.80229988,33,4.550999641,WIFI
48:ee:0c:3a:19:c7,bz46564990,[WPA2-PSK-CCMP][ESS],27/10/2017 16:20,10,-91,32.16831806,34.80229988,33,4.550999641,WIFI
50:c7:bf:7d:66:22,Consm,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],27/10/2017 16:20,5,-94,32.16831806,34.80229988,33,4.550999641,WIFI
a4:2b:8c:98:db:d2,vue sur mer_2.4,[WPA2-PSK-CCMP][WPS][ESS],27/10/2017 16:20,1,-90,32.16831806,34.80229988,33,4.550999641,WIFI
e8:fc:af:92:b9:87,elneuron,[WPA2-PSK-CCMP][WPS][ESS],27/10/2017 16:20,1,-81,32.16833495,34.80211096,32,4.550999641,WIFI
10:5a:f7:0e:5d:f5,Shiri1000_2.4,[WPA2-PSK-CCMP][ESS],27/10/2017 16:20,1,-77,32.16833495,34.80211096,32,4.550999641,WIFI
7c:03:4c:ba:aa:42,HOTBOX-81C2,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],27/10/2017 16:20,6,-78,32.16833495,34.80211096,32,4.550999641,WIFI
7c:b7:33:bf:bb:5f,HomeVFS,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],27/10/2017 16:20,6,-86,32.16833495,34.80211096,32,4.550999641,WIFI
30:e1:71:08:fe:bc,DIRECT-BB-HP OfficeJet 3830,[WPA2-PSK-CCMP][WPS][ESS],27/10/2017 16:20,11,-86,32.16833495,34.80211096,32,4.550999641,WIFI
a0:63:91:78:40:b2,I.L.L,[WPA2-PSK-CCMP][WPS][ESS],27/10/2017 16:20,11,-88,32.16833495,34.80211096,32,4.550999641,WIFI
a4:08:f5:2e:23:af,HOTBOX,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],27/10/2017 16:20,1,-89,32.16833495,34.80211096,32,4.550999641,WIFI
00:78:9e:fb:be:f6,HOTBOX,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],27/10/2017 16:20,1,-90,32.16833495,34.80211096,32,4.550999641,WIFI
a0:4f:d4:2c:5e:11,MEIR_2.4,[WPA2-PSK-CCMP][ESS],27/10/2017 16:20,1,-95,32.16833495,34.80211096,32,4.550999641,WIFI
42501_13111_496641,Partner,UNKNOWN;il,27/10/2017 16:20,0,-113,32.16835232,34.80192153,32,4.550999641,GSM
d0:d4:12:68:0a:0a,netbo1,[WPA2-PSK-CCMP][ESS],27/10/2017 16:20,11,-86,32.16837414,34.80172666,32,4.550999641,WIFI
c4:12:f5:fd:d1:94,klara-012,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],27/10/2017 16:20,2,-86,32.16837414,34.80172666,32,4.550999641,WIFI
14:ae:db:b2:8e:75,Biana_n,[WPA2-PSK-CCMP][ESS],27/10/2017 16:20,11,-85,32.16837414,34.80172666,32,4.550999641,WIFI
a0:4f:d4:2c:5e:11,MEIR_2.4,[WPA2-PSK-CCMP][ESS],27/10/2017 16:20,1,-78,32.16837414,34.80172666,32,4.550999641,WIFI
00:23:cd:16:9e:e0,eldan,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],27/10/2017 16:20,6,-78,32.16837414,34.80172666,32,4.550999641,WIFI
c0:d9:62:f5:17:d9,Dav,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],27/10/2017 16:20,6,-79,32.16837414,34.80172666,32,4.550999641,WIFI
d0:d4:12:67:a1:fa,netbox,[WPA2-PSK-CCMP][ESS],27/10/2017 16:20,1,-78,32.16837414,34.80172666,32,4.550999641,WIFI
d8:37:be:f1:86:c9,simba6,[WPA2-PSK-CCMP][ESS],27/10/2017 16:20,7,-82,32.16837414,34.80172666,32,4.550999641,WIFI
3c:1e:04:05:ad:17,Shemesh,[WPA2-PSK-CCMP][ESS],27/10/2017 16:20,11,-79,32.16837414,34.80172666,32,4.550999641,WIFI
06:ae:db:ba:2d:35,BezeqFree,[WPA2-PSK-CCMP][ESS],27/10/2017 16:20,1,-80,32.16837414,34.80172666,32,4.550999641,WIFI
30:e1:71:08:ae:c7,DIRECT-C5-HP OfficeJet 3830,[WPA2-PSK-CCMP][WPS][ESS],27/10/2017 16:20,6,-80,32.16837414,34.80172666,32,4.550999641,WIFI
d0:d4:12:5c:c3:6a,Claude,[WPA2-PSK-CCMP][ESS],27/10/2017 16:20,11,-83,32.16837414,34.80172666,32,4.550999641,WIFI
f8:ab:05:46:d5:5e,HOTBOX-E00E,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],27/10/2017 16:20,1,-84,32.16837414,34.80172666,32,4.550999641,WIFI
00:78:9e:fa:8b:23,Gay splays,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],27/10/2017 16:20,6,-86,32.16837414,34.80172666,32,4.550999641,WIFI
74:da:38:30:26:6f,marcus 1,[WPA2-PSK-CCMP][WPS][ESS],27/10/2017 16:20,2,-92,32.16837414,34.80172666,32,4.550999641,WIFI
00:78:9e:fb:24:26,HOTBOX-E00E,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],27/10/2017 16:20,1,-90,32.16837414,34.80172666,32,4.550999641,WIFI
6c:b0:ce:33:a4:d6,hagit_5,[WPA2-PSK-CCMP][WPS][ESS],27/10/2017 16:20,40,-83,32.16838391,34.80162958,32,4.550999641,WIFI
46:d9:e7:03:ff:09,smadarwifi,[WPA2-PSK-CCMP][ESS],27/10/2017 16:20,48,-86,32.16838391,34.80162958,32,4.550999641,WIFI
6c:b0:ce:33:a4:d5,hagit_2.4,[WPA2-PSK-CCMP][WPS][ESS],27/10/2017 16:20,1,-82,32.16838391,34.80162958,32,4.550999641,WIFI
46:d9:e7:04:ff:09,Student,[WPA2-PSK-CCMP][ESS],27/10/2017 16:20,6,-79,32.16838391,34.80162958,32,4.550999641,WIFI
56:d9:e7:03:ff:09,Student,[WPA2-PSK-CCMP][ESS],27/10/2017 16:20,48,-87,32.16838391,34.80162958,32,4.550999641,WIFI
ec:22:80:b3:2e:10,770,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],27/10/2017 16:20,6,-80,32.16838391,34.80162958,32,4.550999641,WIFI
14:ae:db:b1:ac:0d,770,[WPA2-PSK-CCMP][ESS],27/10/2017 16:20,11,-82,32.16838391,34.80162958,32,4.550999641,WIFI
44:d9:e7:04:ff:09,smadarwifi,[WPA2-PSK-CCMP][ESS],27/10/2017 16:20,6,-82,32.16838391,34.80162958,32,4.550999641,WIFI
46:d9:e7:04:ff:83,Student,[WPA2-PSK-CCMP][ESS],27/10/2017 16:20,11,-82,32.16838391,34.80162958,32,4.550999641,WIFI
06:ae:db:b1:ac:0d,BezeqFree,[WPA2-PSK-CCMP][ESS],27/10/2017 16:20,11,-84,32.16838391,34.80162958,32,4.550999641,WIFI
00:1b:9e:7a:43:13,dserota,[WPA2-PSK-CCMP][ESS],27/10/2017 16:20,6,-89,32.16838391,34.80162958,32,4.550999641,WIFI
3c:1e:04:04:4f:91,hertzlia,[WPA2-PSK-CCMP][ESS],27/10/2017 16:20,11,-87,32.16838391,34.80162958,32,4.550999641,WIFI
28:80:23:cf:e9:c4,HP-Print-C4-Officejet Pro 6830,[WPA2-PSK-CCMP][ESS],27/10/2017 16:20,6,-87,32.16838391,34.80162958,32,4.550999641,WIFI
fc:b4:e6:d2:9a:39,HOTBOX-9A33,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],27/10/2017 16:20,1,-94,32.16838391,34.80162958,32,4.550999641,WIFI
5a:b0:ce:33:a4:d6,Bezeq Free,[ESS],27/10/2017 16:20,1,-82,32.16838391,34.80162958,32,4.550999641,WIFI
a0:ab:1b:62:76:ac,anna2.4,[WPA2-PSK-CCMP][ESS],27/10/2017 16:20,2,-93,32.16839075,34.80153149,31,4.550999641,WIFI
82:2a:a8:18:13:88,Student,[WPA2-PSK-CCMP][ESS],27/10/2017 16:20,11,-87,32.16839075,34.80153149,31,4.550999641,WIFI
6a:12:f5:84:50:41,BezeqFree,[WPA2-PSK-CCMP][ESS],27/10/2017 16:20,8,-85,32.16841289,34.80133696,32,4.550999641,WIFI
c4:12:f5:84:50:40,opus7,[WPA2-PSK-CCMP][ESS],27/10/2017 16:20,8,-84,32.16841289,34.80133696,32,4.550999641,WIFI
08:97:58:33:74:72,NIPPON_8102,[WPA-PSK-CCMP][WPS][ESS],27/10/2017 16:20,2,-83,32.16842191,34.80124529,32,4.550999641,WIFI
48:ee:0c:3a:19:c7,bz46564990,[WPA2-PSK-CCMP][ESS],27/10/2017 16:20,10,-91,32.16842191,34.80124529,32,4.550999641,WIFI
50:c7:bf:7d:66:22,Consm,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],27/10/2017 16:20,5,-94,32.16842191,34.80124529,32,4.550999641,WIFI
a4:2b:8c:98:db:d2,vue sur mer_2.4,[WPA2-PSK-CCMP][WPS][ESS],27/10/2017 16:20,1,-90,32.16842191,34.80124529,32,4.550999641,WIFI
e8:fc:af:92:b9:87,elneuron,[WPA2-PSK-CCMP][WPS][ESS],27/10/2017 16:20,1,-81,32.1684422,34.80105362,32,4.550999641,WIFI
10:5a:f7:0e:5d:f5,Shiri1000_2.4,[WPA2-PSK-CCMP][ESS],27/10/2017 16:20,1,-77,32.1684422,34.80105362,32,4.550999641,WIFI
